Review,Rating
'The queen of Phoenix baseball eateries is closed. A sad sad sad day. The stories that were told in the place could fill the Hall Of Fame. In the 50s 60s 70s and 80s it was out the door crowded. It was THE PLACE TO SEE AND BE SEEN.  Alas the economy and competition have done their best to shutter history. So long sweet baby Ill miss your special charms and Scottsdale is a lesser place for your demise.',1
'I think 4 stars is fair. The lettuce on my salad is fresh and the red bell peppers are crunchy. My favorite is the kale salad but tonight I opted for the chopped salad instead. My kids love the potato cream cheese soup. The coffee was lukewarm but the gal at the counter fixed the problem right away. The food and service is always good. We will be back!',4
'The food was excellent the staff was friendly and the place is clean and inviting. Helps they have wifi too! I will most certainly be returning!',5
'The internet is dog slow but the staff is very friendly and helpful and the breakfasts are what you would expect. They even have social hours at night which I havent attended yet but they do serve complimentary food and drinks. The rooms are decent...a bit dated but generally comfortable.',3
'We started coming to Houstons on Scottsdale Road in 2004 our first trip to the Valley of the Sun! Fabulous atmosphere with the Scottsdale buzz of locals and tourists alike. Beautiful room with intimate booths and tables cool jazz playing in the background and the best barbecue baby back ribs of any where I have tried from Arizona to Texas! Try the Thai Steak and Noodle Salad and the Chicago Style Spinach Dip! Service is always excellent and this place is not to be missed!',5
'The service at this store was amazing and the saved my wedding dress shopping experience.  The first store I visited was I do I do and it was horrible.  The service at An Affair to Remember is awesome.  They are very knowledgeable about their dresses and are a full service store that stands behind their product.  As the previous review states they only carry two lines but they are decent lines with good quality dresses for reasonable prices.  If you like Maggie Sottero or Casa Blanca then this is a wonderful store to visit.',5
'If I could give 0 stars I would.  The food is good but at this location the service is HORRIFIC!!!  The last 2 times it has taken over 90 minutes to get a lunch.  That is insane. This last visit it took 25 minutes to get a Coke and Tea.  Servers are rude and probably cost them a lot of service.  I really like the food but I will now have to find a new place.  I gave them a 2nd try but this serve was the same....Pure disappointment!',1
'Great service affordable prices and quality work. I always take my shoes to Broadway Shoe Repair!',5
'Supposedly Delux is the only place that sells lobster bisque in all of the Valley.  After a week of craving lobster bisque a friend of mine told me that Delux sells this soup.  Ive been meaning to go to Delux for awhile.  I hear their burgers are the best in the Valley. I got crap on twitter because my friends knew I was going to Delux but getting the soup instead of a burger.  Cest la vie...last week my cravings were to strong and I had to give in.  Burgers will have to wait.  I went to Delux 2 Go specifically for the soup.  I decided to surprise my boyfriend with lunch and ordered him one too.  Delux sells soups daily.  They make lobster bisque on Wednesdays. A schedule of their soups is on their menu which can be found on their website.  I also ordered the tomato mozzarella salad.  I can never pass up a caprese salad.  While I waited for my order they offered me a water or iced tea.  I thought that was really nice.  The soups hit the spot.  The salad not so much.  The tomatoes and cheese were fresh.  I had problems with the olive oil and balsamic vinegar.  Both came in their own containers.  I tried mixing them without success.  I tried dipping it.  Not luck there either.  It was very diappointing.  All in all I will be back.  Just to try the burger and for a bowl of lobster bisque.  I loved the soup',3
'I got the ahi sliders and they had a lot of inedible sinew in the them...yuck.  The server was very friendly and attentive but surprisingly unconcerned about the poor quality of my fish.  My dining partners had the tempeh and turkey burger and enjoyed their selections.',2
'4 1/2 stars actually...  I really enjoyed Rokerij. Our server David was fantastic and even though we were seated at the bar for dinner the level of attentiveness was super. Knowing that we had never eaten at Rokerij David took the time to explain the menu in detail and made recommendations.  Rokerij has quite the wine and beer list however I opted for one of the specialty cocktails listed on the board. It was a double berry martini. I guess I was thinking double berry meant double the berries but it actually meant double vodka (I am a rookie what can I say?)and was far too strong for a girl who likes her alcohol embedded in a concoction that tastes yummy. David must have seen I was struggling to drink this so he very kindly got a tall glass with ice and added some lemonade and then poured my vodka surprise on in. Yay! It was much more suitable and I was able to enjoy. :)  I ordered a sirloin steak with roasted corn and their signature potato baked into a green chile. The potato was cold but it tasted good and definitely had a kick. My friend ordered the enchiladas (one steak one chicken one shrimp) and loved their dish.  I would definitely go back and try out some of their other dishes There was so much that looked and sounded good. Sitting at the bar we could see the food being prepared and everything that came out looked delicious. The portions are very generous at Rokerij. We will be back soon!',4
'Who doesnt like a Torta once in awhile? The inside at this location has a giant eating area for families and then some and is decorated with lots of fun colors. There are several TVs that you can stare at while zoning out to your special occasion. Interestingly festive music envelopes the room. I think I even saw a small stage with speakers. Hmmm?  Giant menu with lots of different items and pictures to choose from if you are not in the mood for a Torta. Im hungry already!  Free salsa and chips arrive at the table instantly and are very tasty. I did the Man vs Food last time and it took me over the edge. This time ordered the Nortena de Res which is steak with onions & jalapenos with chipotle sauce melted cheese refried beans tomato avocado & chipotle dressing. I always enjoy the fresh radishes and cucumbers served as a garnishment.  Service was quick and friendly. I liked the way the inside was so clean. Even saw someone doing some touch ups on the front window which is always good. Just need a pinata to whack full of candy as you leave for giggles. They are so much fun. Enjoy!',4
'The owner/chef of this place sold her soul to the devil...thats the only possible explanation I can logically think of to wrap my head around how Mexican food can be this good. So...why four stars you ask? Well...this is one of those cases where I have to consider consistency; and weve only been here once...so after a couple more visits more than likely Ill be tacking on that coveted 5th star.   We checked this place out the other night and first thing I have to mention is that it was dead...the whole time we were there nobody else came in...which is scary; as others have mentioned a place like this should be a mad house with the type of food theyre serving up...God forbid someone from Cocoas (which is next to it) actually grew some taste buds and walked over there for some real food.   Anyway Ill get off my high horse...here is what we tried:  -Chips/Salsa - Chips tasted fresh...both salsas they brought out were very flavorful. One of them which I believe was the roasted salsa was basically just a chunky mash up of roasted peppers and onions and was spicy heaven in a cup.  -Carne Asada Tacos - Wow. Seriously...MY GOD. This is probably the best carne asada Ive ever had. Tender flavorful glorious toppings...served on a soft and fluffy flour tortilla...foodgasm.   -Barbacoa Tacos - Melt in your mouth good...just like the carne asada tacos I pretty much didnt know what to say after biting into it it left me speechless.  -Quesadilla w/ Carne Asada - They used three different types of cheeses...that combined with the tasty tortilla and flavorful carne asada made this yet another winner.   God was cruel to me and made me allergic to avocado...so I didnt get to try the guacamole but Katrina thought it was great. Overall we were just very impressed with this place and cant wait to go back. The owner even came over and talked to us for a bit about how the food is made fresh daily and she seemed very proud of the way she cooks it was inspiring...and it helps that she was super friendly and personable. I really really hope this place succeeds like it deserves to.   4.5/5.',4
'They have boba! I have been searching the valley for a bubble tea place and someone told me that Bosa has it. I had the Thai tea with boba and it was delicious. I do miss my boba being in a sealed cup but happy to have found a boba place in the Valley.  Also had the chance to try a donut hole and it was yummy. Ill definitely be going back here to try more of the menu.',4
'Stayed here for a free night and made a few bucks! The room was clean and the casino was not busy at all. I would definitely stay here again if passing thru and need a place to stay.  The food  was pretty good.  There are many slots and about a dozen table games... Lots of parking and valet.',5
'OMG! Stay away from this location the bathroom is a mess! The toliet seat is broken in half  and they were out of toliet paper except for the bunches on the floor.   I sent a email to Carls Jr as well as calling their guest Hotline asking them to fix the problem before someone gets sick. I asked to be contacted by the GM or district management nope I did get a a very nice email from Carls Jr COO Carl LeLecke tell me he was sending me some free food coupons...  I waited two days do post hoping the would fix the prooblem I went back in today and the toliel teat is still  the broken one and most of the toliet paper is off the floor.   You know what they say about bathroom conditions and clealiness of restaurants.  Yikes!!!',1
'Went there the other week on a Sunday and learned it was under new ownership.  My husband and I both loved the new menu and creative drinks.  The tacos were amazing and we will definitely be going back for more.  The green chili mac and cheese appetizer was to die for - I could have licked the dish.  We both had margaritas and my husband especially enjoyed his as he doesnt like them on the sweet side and these were perfect.  Trust me if you want some unique and delicious Mexican food this is the place to go.',5
'This place is either hit or miss. The first time I was here my soba was soo salty that I couldnt finish my noodles and Im a girl that loves her noddles. I came back again and got the curry and it was really pretty decent. I friend ordered the pad thai and I know its not authentic but there was something in the sauce that made me think wow maybe this place isnt as bad as I thought.   I went back earlier this week to get my own pad thai and was disappointed once again. I dont know if its the change in the moon cycle the way the wind blows or which chef is making the food but it totally stumps me how this place can be so on and off. Overall more off times than on so Im going with 2 stars.',2
'People love to hate this venue.   I love to love it. No its not cool like some of the establishments in the Valley (the CB) but it consistently has great acts it bears no pretension and Ive never had a bad time.   I like that the floor is sticky they attract seedy individuals and brutal metal bands will play here.  5 Stars.',5
'Again another find based on reviews and again not disappointed!  Stopped for a late lunch one day and shared an order of dumplings to get started.  Then totally enjoyed the Panang Curry and the Steak Tacos.  Both were perfectly prepared.  Service was great but then we were there at an off time.  Bevgasmd the Ginger Margarita but at $11 enjoyed just one!  The prices are pretty steep which is the reason for one less star.  Lunch for two with a shared appetizer two entrees  one cocktail  a club soda was pushing the mid $60 range!  But....the flavors and execution made it worth the investment!',4
'The biscuits and gravy are one of the best Ive had in Phoenix.  A little bit on the pricey side for breakfast though.',4
'I am a New Yorker and I approve this PIZZA.  Seriously legit - these guys know what theyre doing - prob b/c theyre also from NY.    Plus they have veal parm heros - seriously like the only place in Phoenix that does that.  Good sauce good crust fresh cheese. (Did I mention fresh pasta?)  Seriously this place is the ONLY thing I miss about living in Ahwatukee.  PLEASE PLEASE open a second location in Downtown Phoenix????  Ill even run it for you!',5
'I am giving Juans 3 stars. Only because I have came here for 8 years now. Way before the crowds and the long waits to get a seat (very annoying). When a Bean & cheese burrito was just $1. Time after time I have given in to coming here because of the Green Chile Burritos and Beans. This last visit I had it. I am sorry. I know the family who owns this place work hard. The father mother and children we have seen here constantly trying to keep the place afloat. But please hire a few more people to help you out.. You are gonna lose loyal customers. I couldnt believe almost 20 minutes waiting for a table then another 30 to get cold food :( Very disappointing.',3
'Took 1.5 hours for an oil change asked if it came with a tire rotation and they said yes they said my car was ready and I asked if the tires were rotated and they said yes.  Left and went gas looked down at my tires and noticed they didnt rotate them.  (I had different brand tires on the back then I did in the front).  so had to go back and it took them another 1/2 hour to rotate my tires.    When I went to pay they had some recommended maintenance things I should do all the fluids flushed transmission brake  etc.  and my oil pan gasket had a leak which I knew about.   I said I just got my transmission fluid flushed 3 months ago the guy said oh well since your oil pan gasket is leaking they put that down as a recommendation.  Since they didnt try to upsell me too much Ill give them 2 starts but these oil changing shops really need to get their business together.  Then they run out and greet everyone that pulls up in a big truck.  car people...',2
'Not being a drinker this is not a store I would ever really think about checking out. But there are times one needs wine and some hard liquor for company. This place has it seems everything and at reasonable prices Not knowing much I asked several question of an employee so I would be getting things our Friends would actually drink and they answered everything with enthusiasm.',5
'One of my favorite places to eat sushi and drink Saki. This location is amazing. Located in the heart of west gate plaza. The architectural style/ theme they have going to very entertaining to the eye. Every time I walk to the restrooms sober I feel drunk. haha. Great happy hour times and prices. Love this place. Try the Philly Roll its my all time favorite.',5
'I have to say I didnt really expect great things from a suburban Scottsdale pizza joint - but the Yelp reviews were high and I was starving so...  I have to give it up for Pomo - its really honest to God authentic. I was in Rome in February and this pizza was very close to what I ate there. Perfect chewy crispy crust. Perfect crushed tomatoes. It even has the slightly soggy center the Roman pizzas had.   They take great pride in their ingredients and preparation -  they have the official VPN certification displayed and all of the ingredients are proudly called out as to type and origin. I had a Margherita with Salsiccia - delicious!  It is pricey though - a pizza + iced tea set me back $20.',5
'Wow what can you say about this place that has not been said. It is awesome in every area. There is so much going on here that I will just review for today the Restaurant of Tanzy itself. The beautiful setting is amazing. Plus free parking in the covered Garages. The staff is lovely and all the Managers really care about this place and your dining experience.  Which makes all the difference. We had a lovely table and the wine here is so nice spectacular actually. The food is really good  The Braised Beef Short Rib is simply the best to me. I am not really a huge fan of Red meat either but this is awesome.  The Gnocchi they serve with it is unreal.  Even though I know I am packing on the pounds I cannot stop eating it. Next time I think I will try the Muscovy Duck Breast and candied Fig.  It too looked wonderful.  The Risotto is very good as well  and my boyfriend had the Mediterranean Chicken Penne. There is something here for everyones taste. Plus the chef will totally make something in your direction if you are a vegetarian.  A flour less Chocolate cake is my absolute to die for.  Second time I have had it and I love it.  I could come in again just for that.  The restrooms are beautiful and clean. High end price but good for a fancy night out.  Dress up because you just feel better when you do. HAPPY NEW YEAR!',5
'Perfect experience. I made an online reservation the day before I needed a 4:30 a.m. pick-up for SkyHarbor. They called to confirm shortly after (offered coffee and doughnuts which I passed on) and called exactly a half hour before the pick up as a reminder. The cab (minivan) was super clean and the driver very courteous. Overall a great experience.',5
'If you go to LGO Grocery on a Sunday morning for breakfast or brunch and you see the parking lot is full and there is a line out the door please dont turn around and go some where else please! You will not be disappointed with the wait! Or just pass it by so there is one less person in front of ME!!!   The quality of food is untouchable! Okay really their homemade english muffins are what is untouchable! Try the commuter sandwich yes it is on one of their AMAZING homemade english muffins. If you have been to LGO next door for a meal then you know the quality of the food is top notch well there is nothing disappointing about their Grocery!  Oh and please dont forget to pick up a Tammy Coe Red Velvet Cupcake they are the best I have had to date! The cupcakes can be found in the glass case below the menus. And they are full of the most divine treats you will come across.  LGO Grocery you are truly amazing and addictive. I find myself making excuses to pass by just so I can stop in for some tasty treats.',5
'Mamma Mias is good if you are poor hungry and dont care if you fall asleep after lunch which I dont because my job is meaningless.   All Ive ever eaten here is the pizza and its not bad depending on the time.  If theyre busier they tend to under cook it because maybe they assume a customer waiting eight minutes instead of five is going to send you into a fucking Hulk frenzy and youll chew off someones face and then give them ONE star on Yelp.  And fuckin A theyd be right.  I didnt wait eight minutes though I waited five and my shit was undercooked.  Typically people like their pepperoni crispy take not Mamma Mia.   The other reason why sometimes I avoid this place is because its so tiny and closed in that when you order your pizza to-go and the seats are full you end up standing awkwardly in the middle of the room mindlessly fucking with the fountain machine and gazing at the nonsensical wall memorabilia until someone says EXCUSE ME?!  By that time though youll have your under cooked lunch and it will hit the spot if youre in the mood for greasy New York style pizza.  Then I fall asleep at my desk or think of adopting an eating disorder and vomiting in my works public restroom.  But instead I just eat another slice and look up crazy cat on Youtube.  Either way the lunch special is like 3.50 so its always totally worth it.',3
'ive been searching for the Reebok Easytone shoes for about 2 weeks now. everyone and their mother is completely out of stock. i even got desperate and attempted department stores like Dillards and Macys. no love. and before you start no i dont think my butt is going to look as amazing as that chicks in the commercial. no i dont think this crap will work in a week and i can wear bad ass mini skirts. no i dont feel that now i can eat ho hos but as long as i walk my ass wont be fat! i get it. its a small thing i can do to supplement my current regimen. suck it fantasy. im a realist.  so i spend about 1.5 hours roaming through Chandler mall with no success. as a last ditch effort i vaguely remembered a Dicks in the Fiesta Mall. i walked in fully expected sheer disappointment but to my surprise they actually had 3 sizes left! and one of them was just my size!  staff was super friendly and very helpful with explaining the shoe. i was in and out of the place within 30 minutes fully satisfied with my purchase and ready to get my booty burn on. thanks dicks! i still feel really weird that dicks used to be chicks though. just sayin.',5
'Its slipped.   My husband and I have been going here for years it started out as a special occasion restaurant. Then we just started enjoying it randomly throughout the month. After awhile we noticed the quality slipping. Frozen potatoes would show up in the vegetables and the meat was overpoweringly marinated. Some of the nicer items began disappearing from the platters.  Then we dropped our visits back to special occasions namely New Years. Weve been for three years in a row and have noticed a steady decline. Prices are rising quality is falling and we were surprised to find out that booths would cost us an extra $35 per person (we passed a few empty ones that remained that way for the rest of the evening).   They werent even able to give us our traditional photo (which is part of the New Years package) and they had switched to cheap paper frames.  Honestly they have gone down hill. If you are used to decent quality food for your money there are better places. I suggest Firebirds (much cheaper) or Mastros City Hall (delicious but expensive) if you like steak.   The New Years package includes $25 off a meal one per table coupons and honestly we are so disappointed with them we wont even give them away to friends and family.   Our server was wonderful by the way and our disappointment in no way reflects on him.   For the money you are paying they should hold themselves to a higher standard.',2
'You think they would have some decent competition and more higher end health clubs to choose from around the phoenix biltmore arcadia area but apparently not so everyone in phoenix seems to go here if you want a step up. I disprove of the layout a bit.  The women rushed me to join because she said the discount to join may or may not be available the following week after my trial membership great sales tactic but this ticked me off because I hated being rushed to decide because the price might go up.      For everyone complaining about the $600 or more fee to join this is really not allot of money compared to other better health clubs and it is in place mostly to just keep the riffraff out.  I wish it was higher so there would not be swarms of people every hour of the day...(kind of joking)     They designed this place to be able to cram a obscene amount of people in it from the huge locker rooms ( a bit confusing layout ) to the many many machines.  So a good thing is you shouldnt have a problem finding a machine The focus does not seem to be as much on quality as I would like for the money.   Some of the machines/ equipment are in need of an upgrade. Who wants to join 24 hour fitness ballys or any of the greasy chain gyms not I so this may be your best option.',3
'Went there on sunday at 2pm they were closed. Hours are 12pm-9pm on sundays. Waste of time',1
'Anyone that has spent any amount of time in Chicago or its surrounding suburbs knows about Portillos.  These folks will not look to Yelp for a recommendation.  The Portillos beef is legendary.    For those not accustomed to Portillos this is the place to go for a true Italian beef.  Ive had a few out here.  With the exception of Dazzos Dog House I have not been impressed.  Portillos delivers the goods.  You can also get Chicago dogs Italian sausage burgers chicken sandwiches catering shakes malts and killer fries.    The restaurant is large and will accommodate a lot of people even with the hoards flocking to a new restaurant.   For my money you cannot beat the beef sandwich dipped with mozzarella.  Its my standard order.',5
'I ONLY GET SUSHI HERE!  Never tried anything else.  My expierence have been okay. Sometimes Ill get a good waiter/waitress  So its kinda a hit or miss on good quality service. The sushi that is made here is delicious. I recommend going during happy hour. Not worth the prices other than that.',3
'Van Gogh show was great!!',5
'Great place to eat seafood now im from Alexandria Egypt on the meditteranean born and raised so sea food is in my blood i was very impressed with this place the rockefeller oysters were great and the atmosphere is very cool.  The place is a bit loud and busy but that just adds to the experience!',5
'We went there last night and were quite impressed especially given the other reviews on items we ordered. I ordered a flatbread and caprese. The caprese had large tomato slices excellent mozzarella that matched their size sliced cherry tomatoes and a delicious balsamic reduction. For presentation size quality of ingredients and price it ran a close second to Cibos for best in town. The Meat flatbread was very impressive. Absolutely no excess grease especially considering it had pepperoni sausage and prosciutto (sprinkled very evenly I might add). All ingredients were of superior quality including cheese which lay underneath the meats and in logical proportions. The overall effect was one of the best richest examples in recent memory. My friend had a cheeseburger which was cooked correctly per request and sweet potato fries which were the best we have ever had.  Beer selection was eclectic to say the least with lots of variety. Wine list was also interesting. Service was highly attentive very personable and accommodating. Asked us at least 3 times how things tasted and how we were doing. High marks. Ambiance was fantastic. The surroundings were reminiscent of Postinos and Pizzeria Bianco with a bit more humor. Several TVs and surprising (almost eccentric) music collection piped through a quality sound system.  Definitely worth a second visit!',5
'I tried to think of an interesting intellectual and unique word to describe Nobuo but all I could think of was meh. The food was unique but not special. It was eerily similar to blue hound in that it was a funky weird. The tater tots I must say were very Meh two stars. The Japanese fries Meh two stars. The ox tail house special was extra Meh bland tuff sadly weird. The eggplant was good i think because there was bacon in the sauce 3 and 1/2 stars. The grapefruit and himachi was the best dish: mind you Im not fond of avocado grapefruit or Himachi but this dish worked well 4 and 1/2 stars. A young lady was our server and she was really meh. At a restaurant that serves unique dishes the server should be extra helpful and knowledgeable and she was neither. It seemed as though she didnt want to be there.  The restaurant was basically empty on a Friday night at 730 not a good sign. Do I regret going no. Will I return no.',3
'If your from NY stay away from this joint. I was mislead by my dining companion on my first visit to believe the thin crust pizza resembled a real NY version of pizza. When the pizza arrived though it was basically a cracker crust with cheese on top that slid off when you bit into the odd sliced square pieces. It wasnt appetizing and especially if your pizza pallette is east coast you will be really disappointed especially after hearing the hype from my date. Oh she is from New Mexico so I should have know better. I barely ate a slice because the crust is seriously the width of a dime. We started with the deep fried ravioli which was well cooked but jalapeno cheese probably doesnt belong inside if you like them the traditional way. Seems like Oregenos tries to hard to be fancy with cute names but this is more of a concept joiint than a good food joint unlless you grew up in Chicago. OregoeNO.',2
'Wish I was able to give  1/2 of a Star!   I dont know why the Yelper in me failed to check  out Golden Coin prior to giving it a shot.  However I craved an all you can eat Chinese Buffet and went to Golden Coin because it was close to work. Probably the worst Chinese buffet I have ever been to I take that back  No Probably about it Golden Coin is the worst Chinese Buffet I have ever been to!                                       Eight Items on the Buffet   Fried Wontons Rice Lo Mien Vegetables Chicken Chicken Wings Egg Rolls & Sweet and Sour pork   As I took my first bite of rice a single thought ran through my head: How can a Chinese Restaurant not cook rice right?  If the rice wasnt bad enough the Lo Mien sure was not sure how to describe that taste but its not Lo Mien so I will stick with tasteless soggy noddles. The eggrolls were equally bad small cut in half and horrible and once again a taste that is hard to describe so lets go with tasteless again after all it worked when describing the Lo Mien. Moving on to the sweet and sour pork this dish consisted of  smalldried out  hard pieces of what  I am assuming was pork covered in a reddish sauce that had the consistency of water.  Tasteless doesnt begin to describe that dish! The Wontons can best be described as greasy crispy noddles and dont even get me started on the chicken and wings. How in the world does Golden Coin prepare that stuff? Its awful.   So there yo have it thats it. The entire Golden Coin Buffet. Dont think you can wash down a bad meal with soda....no refills on the sodas at Golden Coin!!!!',1
'Wasnt hard to find at all my boyfriend found it quickly. Love the whole atmosphere.  The lighting and all that was romantic.  Super cute.    I got the vegetarian tostadas. Ehhhhh. It was just like salsa and dip basically.  Spicy which I love. But still.. ehhh.. lolz.  I was so bummed though. :( because my boyfriend ordered the fuego pasta with chicken on the side (so we can share because im a vegetarian. And the waiter knows that. )  the food came looking super delicious as I was going to take a bite. There was sausages in it.............. um okay. The waiter didnt say anything about sausages in it knowing we were going to share.  :( booo.    The bill came out. It was $35.74. I had a Groupon so end up paying $5.74. :D I just left a $20.   Other than that. My boyfriend like his pasta.  Lolz.',4
'My prom date brought me here 10 years ago. Hmm...I wonder what he was expecting at the end of the night. Although he thought that tanning until he was as red as a lobster was the new black this was one of his better judgment calls.    We had a window seat and I mesmerized him with fascinating facts about the city which were on little plaques along the windows. It really took him until the end of dinner to figure it out. Anyway I am sure the menu has changed but the salad and shrimp with angel hair pasta I had that night were yummy. Cool view. I will have to come back sometime to see how the valley has changed from this view.',4
'This has been my favorite Greek place to eat for almost wow 12 years now. I first have to start with the great customer service I get every time I go there. I have brought friends and family here because of it (plus the food of course) and I get asked every time I go about how they are doing or about how my life is going. She remembers great details about her customers and now-a-days thats a rare find. She knows exactly what I am going to order (Yes Im predictable) and has it already written on a ticket before Im at the counter. Just amazing personable service.   Now to the food which is just as amazing. If you enjoy a classic gyro thats what got me hooked in the first place. The Tzatziki Sauce is flavorful and sauce like not thick and has been the best I have tasted. I love getting an extra side and dipping my fries in it or pouring it on my rice. If you want to try something a little different get my favorite which is the steak pita. The steak is marinated in some delicious concoction  and its won me for good. They have plenty of other options for people who arent adventurous in the food category like hamburgers and what-not but I havent had them. I would only imagine they are tastey if thats what you are going for ;)',5
'After checking into our lovely suite at the Montelucia my hubby said he was in the mood for some chips guac and a margarita. I think he had mistaken Scottsdale for Mexico and unfortunately the restaurant at The Montelucia (Prado) had none of the above. Instead we enjoyed a glass of wine (Riesling for me) a bowl of gazpacho and shared the snapper ceviche.  Service was a bit on the slow side but the tasty food made up for it...  We ended up back at Prado the next morning for breakfast- we were quite starving after hiking Camelback (or part of Camelback).  I was a bit disappointed with their breakfast menu. They had very few things to choose from besides the $25 breakfast buffet. I wasnt in a buffet kind of mood but it didnt seem like we had a choice. However I seemed to get the most out of my $25 after stuffing my face with an omlette mini breakfast burrito fruit yogurt parfait etc.  Our waiter did a bit of a disappearing act but fortunately we didnt need him much for the buffet.  They do have some good food but they could use some more options...and better service.',3
'Olive and Ivy is such a find in the Phx airport. Great prices ($4.00 for a glass of decent Chard) good food super friendly staff cool music and outlets under every seat...made for a pleasant 2 hour wait.',5
'Ehhh its ok. The best thing about this place is the service. We were in a large group of people and everyone was taken care of as if there were only a few of us. They even put our outside cake in the fridge for an after dinner celebration.  The food...it doesnt taste bad...and then again it isnt remarkable. I always end up (this wasnt my first visit) with the same thing Garlic Green Beans and Fried Tofu. This is the most critter-less dish i can find on the menu. I dont know how you get so much grease outta green beans and fried tofu...Im talkin pork dish grease. Ok so thats my gripe.  Im pretty sure ill go back for another birthday celebration or when theres a large group of people trying to decide what will satisfy everyone or when i need a quick lunch thats not drive thru.',3
'I was actually pretty shocked to see any negative reviews for Fate on here.  The whole bun scenario listed a few reviews down sounds like a fiasco but thankfully ive never had a negative experience there and ive been there god only knows how many times.  Fate is my favorite restaurant.  i discovered it late one night (well early morning actually) after helping a friend shoot a burlesque show downtown.  I was amazed that they were open that late (I think it was one...maybe two A.M.?).  He insisted that Id be amazed and I was.    I have had to wait a few times to get in but usually that was because it was First Friday.  Its understandable because its a small place (like most of the places downtown) and its pretty popular.  Besides you can always call ahead and make a reservation if you dont want to wait.  Its not a big deal.    The service the first time and each subsequent visit was excellent and the food was brought out ridiculously fast.  The crab puffs are to die for and I honestly have trouble narrowing down which martini is the best.  The pad thai martini is just amazingly weird enough to be good but the spicy cucumber is out of this world.  Ive tried a number of dishes but I always come back to the spicy Saigon with shrimp.  Im glad I dont live nearby or Id go there all the time.  This way its always a treat when I go.',5
'Run dont walk to Roma Garden.  You could miss this if youre not looking carefully (hint:  it faces 40th street)  as it is just a strip mall storefront but inside it is much better than expected.  Just the decor itself will wow you.  We went in without reservations and it happened to be prom night but we were seated ASAP in the front section which was just lovely.  Our server Jen and her assistant El Magnifico were so friendly super attentive even though they could have been all stressed about the big groups of prom kids in the main section.  No sweat just another night for them.  Just loved the service.  Be sure to check in on Yelp and show them the 10% off coupon.  Free amaretto at end of meal.    I guess I should talk about the food.  It was our first visit so we played it safe but the basics were good enough to plan for a return.  My spaghetti/marinara/sausage  (which was recommended by Jen when I told her I just needed to try the red sauce on my first visit)  was perfectly fine.  Hubby had stuffed peppers and we both loved them.    We like going to local places that are a bit more fancy and after being completely disgusted by Belfiore we were extremely relieved to have our faith restored in nice Italian restaurants by visiting Roma Garden. Spinatos is closer to us but this place is more fitting for date night.  The place just simply made us happy;  please go here and support them!',4
'I tried Smashburger after hearing great things from a coworker.  The first thing I noticed when I walked in was the volume of ambient noise; Its very loud. The second was the prices on the menu.  I had a 1/3lb Spicy Baja burger Smashfries and a drink coming to about $11.  The burger was very tasty; Not the best burger Ive ever eaten but rather enjoyable.  The fries didnt reach my expectations; they were very oily and I ended up leaving half of them on the plate.  While the food was decent it wasnt worth $10 to me.  Ill probably eat there again but not soon or often.',2
'Love this place. Sit at the bar and hang out with our favorite bar manager Chad!  Absolutely the best service you will get in AZ oh and the food is freggin amazing too!',5
'I was here for the Yelp event recently and loved it.  The facility was great and Yelp did a good job putting together the event.  I noticed there was a lot to do there.  I am already planning to come back with my nephews so I can have fun walking around the mock grocery store.  Im also looking forward to racing my nephews through the car wash on tricycles.  Bring energy when you come and prepare to have fun.',5
